,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,Shape_Leng,Shape_Area,index_right,lat_bin,lon_bin,AMR_lowest,AMR_surf,AOD,B4LI,CAPE,CAPE_lowest,CAPE_nc,CAPE_surf,CCN_0.5_cm3,CCN_0.5_mg,CCN_1.0_cm3,CCN_1.0_mg,CIN0,CIN180,CIN255,Cloud_fra,D14_0.5,D14_1.0,Frac_CLD,Frac_Re,GH1000,GH500,GH700,GH850,H14_0.5,H14_1.0,H14s_0.5,H14s_1.0,HGT,H_LCL_lowest,H_LCL_nc,H_LCL_surf,H_tro,Have,Hcb0.5,Hcb1.0,Hcbs0.5,Hcbs1.0,Hmax,Hmin,Hsd,Htop0.5,Htop1.0,L/S,LSM,LTS,Mean_Cv,Mean_Re,Ndelta0.5,Ndelta1.0,PBLH,PR,PTEM700,PTEMS,PW,P_LCL_nc,P_tro,Pcb0.5,Pcb1.0,Press,Ptop0.5,Ptop1.0,RH2,RH2m,Recb0.5,Recb1.0,Retop0.5,Retop1.0,SH2,SLI,SMR_lowest,SMR_surf,SRH,SST,SS_0.5_mg,SS_1.0_mg,T1000,T14_0.5,T14_1.0,T2m,T2m_NCEP,T500,T700,T850,TD2,TOZONE,TSURF,T_LCL_lowest,T_LCL_nc,T_LCL_surf,T_coal0.5,T_coal1.0,T_diff0.5,T_diff1.0,T_glac0.5,T_glac1.0,T_mix0.5,T_mix1.0,T_rain0.5,T_rain1.0,T_tro,Tb_f,Tcb0.5,Tcb1.0,Tsfc_NPP,Tskin,Tskin_NCEP,Ttop0.5,Ttop1.0,U10m(m/s),V10m(m/s),WDIR10,WDIR1000,WDIR500,WDIR700,WDIR850,WDIR900,WDIR925,WSPD10,WSPD1000,WSPD500,WSPD700,WSPD850,WSPD900,WSPD925,Wb_0.5,Wb_1.0,big_c,big_r,btd_a_0.5,btd_a_1.0,btd_c_0.5,btd_c_1.0,btd_m_0.5,btd_m_1.0,colum,lat,lon,relaz,row,satz,solz,sound_D(km),sound_ID,sound_hour,sumN_0.5,sumN_0.5_sumN_1.0,sumN_1.0,winNO
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3220,28.75,119.75,17.08,17.08,,-0.914285625730242,851.1428571428571,373.06,794.8571428571429,756.175,1122.857142857143,1121.5714285714287,1114.5714285714287,1111.2857142857142,-15.360000000468323,-23.339999997190066,-13.5800000003406,0.30802857142857143,2230.75,2230.75,0.4021,0.3191142857142857,41.11857056617737,5865.77001953125,3119.224295479911,1469.780029296875,5593.0,5593.0,3893.0,3893.0,201.7142857142857,227.32,1177.357142857143,227.32,16622.0,218.28571428571428,2274.428571428572,2274.428571428572,1553.2857142857142,1553.2857142857142,866.8571428571429,50.28571428571429,148.28571428571428,8415.857142857143,8415.857142857143,1.0,1.0,9.7428571837289,-0.5381571428571429,16.814285714285713,430.0,431.1428571428572,1374.597133091518,0.16142857473875796,42.26142926897324,32.518574741908495,52.4985716683524,857.2857142857142,102.28571428571428,782.2857142857142,782.2857142857142,981.0,376.0,376.0,59.300000871930806,60.0,7.728571428571428,7.728571428571428,22.742857142857147,22.75714285714286,0.018571428156324798,-1.4142857162015776,17.935,17.935,42.44142872946603,,0.3642857142857143,0.3714285714285714,31.81143014090404,-1.75,-1.75,31.157142857142855,31.16142857142857,-2.35142909458703,11.687145124162967,19.621436418805825,21.781431361607165,284.11429268973217,33.068566894531266,22.55,19.47142857142857,22.55,16.857142857142858,16.857142857142858,6.0,6.0,-29.0,-29.0,-9.0,-9.0,,,-75.14285714285714,16.857142857142858,16.857142857142858,16.857142857142858,28.857142857142854,32.51428571428571,32.502857142857145,-21.571428571428577,-21.571428571428577,-0.3585714285714285,-0.8200000000000001,98.16142857142857,97.49571428571429,131.57999999999998,144.76714285714291,49.89142857142856,107.72857142857141,50.82285714285714,2.1142857245036533,2.404285737446376,6.431428670883179,6.90571437563215,5.135714190346854,23.81571401868548,3.841428569384984,1.3985714285714288,1.3985714285714288,4137.142857142857,4004.571428571429,3581.0,3581.0,3519.857142857143,3519.857142857143,61.14285714285714,61.14285714285714,4013.714285714286,28.9102,119.91758571428569,99.34714285714287,3908.571428571429,22.372857142857143,21.607142857142854,94.54,58633.0,14.0,2717.5714285714284,0.9785714285714284,2838.714285714286,17133.85714285714
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3299,29.0,120.25,,,,-1.4137500261422251,1081.875,,1020.25,,707.5,723.375,707.5,723.375,-20.693749990314245,-28.35750008514151,-20.664999981177967,0.105525,2731.0,2731.0,0.2076375,0.12032500000000003,34.8725004196167,5868.20751953125,3122.3262939453125,1471.1587371826172,5309.75,5309.75,4261.0,4261.0,208.0,,1388.125,,16458.0,295.75,1800.125,1800.125,1570.875,1570.875,918.125,72.125,159.875,6759.25,6759.25,1.0,1.0,7.216249942779541,-0.534575,13.259999999999998,414.125,423.125,1760.0225143432615,0.004999999888241291,42.03000030517581,34.81374893188479,47.2749993801117,834.375,104.875,818.0,818.0,980.0,472.375,472.375,50.25,53.0,8.0,8.0,17.3375,17.3375,0.01874999958090484,-1.8987500201910736,,,11.561249828431757,,0.26,0.26,34.030000305175804,0.75,0.75,33.075,33.49,-2.248751068115212,11.479997253417993,20.945005035400413,21.542501068115254,289.32500457763666,35.433755493164085,,19.2875,,17.875,17.875,14.0,14.0,-43.0,-43.0,-9.666666666666666,-9.666666666666666,,,-73.925,18.5,18.5,18.5,34.125,34.6875,35.055,-9.25,-9.25,-1.5375,-1.24375,77.71124999999998,34.30625,111.36124999999998,61.21875,45.62000000000001,41.69125,39.1375,2.356250032782554,2.8025000244379044,6.732500053942204,5.789999961853027,4.34375,3.896250009536743,3.7175000607967377,1.4149999999999998,1.4149999999999998,3700.0,4164.0,1213.375,1213.375,1076.5,1076.5,136.875,136.875,3628.0,29.1261625,120.3396375,101.10625,4032.0,11.10875,20.18,,,,950.75,0.98875,972.625,16068.375
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3297,29.0,119.75,15.51,15.51,,-0.7366666321953138,908.3333333333335,107.44,867.3333333333335,0.0,1257.8333333333333,1259.6666666666667,1259.0,1260.8333333333333,-36.7266666678091,-46.80333332220714,-41.66000000238419,0.27791666666666665,2692.5,2692.5,0.41645,0.2973333333333333,32.298333195447924,5858.461637369791,3109.9399658203124,1461.3249918619795,5895.75,5895.75,4262.25,4262.25,201.83333333333331,124.31,993.3,124.31,16463.0,183.33333333333331,2200.6666666666665,2200.6666666666665,1517.0,1517.0,904.0,39.5,149.33333333333334,7954.0,7954.0,1.0,1.0,10.131666723887124,-0.40548333333333336,15.386666666666665,386.0,389.16666666666674,1352.0233455403647,0.1900000038618843,42.19000447591147,32.058335367838566,53.9916670481364,875.0,105.0,790.6666666666665,790.6666666666665,980.8333333333335,412.5,412.5,59.400000381469724,64.5,7.0166666666666675,7.0166666666666675,20.6,20.6,0.01833333299805721,-1.1450000693400701,15.97,15.97,67.18599996566772,,0.2966666666666667,0.2966666666666667,31.568335978190127,-2.75,-2.75,30.15,30.65166666666666,930.4050008138023,11.621662394205757,213.21833699544268,21.8360046386719,286.5066691080729,33.21999613444012,21.0,20.250000000000004,21.0,12.333333333333336,12.333333333333336,21.0,21.0,-27.5,-27.5,-9.666666666666666,-9.666666666666666,,,-74.08333333333333,17.0,17.0,17.0,26.33333333333333,31.28333333333333,31.881666666666664,-16.333333333333332,-16.333333333333332,-1.633333333333333,-1.485,104.79500000000002,93.46166666666666,105.60166666666667,71.80333333333333,54.61333333333332,82.28166666666667,47.61000000000001,4.920000000794729,2.9749999769528706,9.486666586299737,7.708333438237507,6.191666658719381,19.279999502499898,4.8333332792917885,1.3666666666666665,1.3666666666666665,4000.0,3504.0,3667.333333333334,3667.333333333334,2938.833333333333,2938.833333333333,728.5,728.5,3904.0,29.130216666666666,119.90551666666666,84.62999999999998,3424.0,18.87333333333333,21.94,91.26,58633.0,14.0,2533.0,0.9866666666666668,2561.1666666666665,21004.5
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3300,29.0,120.5,,,,-2.399999968210856,1020.3333333333335,,1790.333333333333,,945.3333333333335,963.0,945.3333333333335,963.0,-0.5,-1.0299999912579858,-0.5199999809265136,0.0775,2102.333333333333,2102.333333333333,0.11269999999999998,0.08066666666666668,47.340000559488935,5861.413320312498,3126.666686197917,1477.143349609375,4342.666666666667,4342.666666666667,3567.666666666666,3567.666666666666,233.0,,1247.0333333333333,,16608.666666666668,494.0,1896.0,1896.0,1465.333333333333,1465.333333333333,1068.0,84.0,183.33333333333331,5318.666666666667,5318.666666666667,1.0,1.0,7.146666755676268,-0.6122333333333333,11.163333333333332,627.3333333333334,629.0,1688.6266267903648,0.05333333338300387,41.09666503906252,33.94999796549481,46.1966677347819,847.0,102.33333333333331,810.3333333333335,810.3333333333335,977.3333333333335,536.3333333333334,536.3333333333334,55.16666615804037,57.66666666666666,7.366666666666667,7.366666666666667,14.8,14.8,0.019999999701976776,-2.8600000143051147,,,-6.835000038146973,,0.2433333333333333,0.2433333333333333,32.98332926432295,5.666666666666668,5.666666666666668,33.76666666666667,33.70666666666667,1861.2300052897135,10.63665771484377,408.2433292643229,20.909997558593773,288.78000081380213,33.0233357747396,,21.366666666666664,,19.33333333333333,19.33333333333333,,,,,,,,,-76.23333333333333,19.33333333333333,19.33333333333333,19.33333333333333,29.66666666666667,34.7,34.79333333333334,0.3333333333333333,0.3333333333333333,-1.106666666666667,-0.11333333333333336,65.13666666666667,49.7,145.40333333333334,140.07666666666668,36.62000000000001,119.97,46.06,7.086666644414266,3.4499999777476003,8.78666672706604,7.32666670481364,5.553333330154419,25.23333381652832,4.826666682561238,1.3166666666666669,1.3166666666666669,3424.0,4032.0,866.3333333333335,866.3333333333335,865.6666666666665,865.6666666666665,0.6666666666666666,0.6666666666666666,3328.0,29.0966,120.66743333333334,81.36000000000001,4000.0,2.46,18.093333333333334,,,,714.3333333333335,1.0,714.3333333333335,17169.666666666668
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3298,29.0,120.0,15.51,15.51,,-0.27599998116493224,891.0,107.44,1093.4,0.0,624.4,630.6,625.4,631.6,-4.5580000400543215,-6.168000030517577,-2.8050000071525574,0.25586,1462.0,1462.0,0.443,0.26805999999999996,46.98999964904785,5869.441953125001,3120.03796875,1472.3940185546876,5324.5,5324.5,3142.5,3142.5,205.6,124.31,864.4200000000002,124.31,16548.4,219.0,2208.2,2208.2,1418.0,1418.0,773.0,57.2,132.8,6096.0,6096.0,1.0,1.0,10.99800022125244,-0.3871399999999999,11.776,482.0,499.2,1227.298009765625,0.23200000454485414,42.10799926757815,31.110000000000024,52.54000045776368,889.2,104.0,792.0,792.0,981.4,529.8,529.8,64.36000076293945,68.8,7.7799999999999985,7.7799999999999985,18.54,18.54,0.01799999968707561,-0.8260000395774838,15.97,15.97,105.14999961853027,,0.31999999999999995,0.31999999999999995,30.555997314453144,1.0,1.0,29.58,30.288,1117.1800024414065,11.549993896484402,251.57000122070312,21.925004577636738,285.3800061035156,31.83000000000002,21.0,20.98,21.0,16.6,16.6,23.0,23.0,,,-11.0,-11.0,,,-76.32000000000002,17.2,17.2,17.2,27.6,30.620000000000005,32.111999999999995,-6.0,-6.0,-2.064,-1.3219999999999998,124.084,110.22399999999999,170.262,148.89,63.16,148.32,55.376000000000005,5.350000004768371,3.02200004196167,10.646000133514404,9.343999988555908,7.637999887466432,33.81999937057495,5.287999946594239,1.276,1.276,4153.6,3552.0,4103.6,4103.6,2580.4,2580.4,1523.2,1523.2,4057.6,29.14968,120.1937,48.42999999999999,3475.2,24.346,22.116000000000003,91.26,58633.0,14.0,2355.6,0.986,2358.0,20584.4
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3379,29.25,120.0,,,,-1.0083333651224773,819.0,,836.3333333333335,,1015.8333333333335,990.5,1015.8333333333335,990.5,-9.3183333016932,-14.466666769857206,-11.176000040397048,0.3247833333333333,2308.0,2308.0,0.36696666666666666,0.32726666666666665,35.763332901000965,5862.224983723958,3115.904972330729,1466.8550008138018,4144.0,4144.0,3111.5,3111.5,177.0,,1213.5333333333333,,16351.166666666664,202.0,1290.1666666666667,1290.1666666666667,1243.6666666666667,1243.6666666666667,788.6666666666665,29.83333333333333,153.5,5951.5,5951.5,1.0,1.0,9.199999872843424,-0.6176833333333334,11.82,555.6666666666666,563.8333333333334,1482.4633378092446,0.033333333246409885,42.134996541341174,32.93499857584638,46.64333368937175,854.6666666666665,106.83333333333331,868.0,868.0,983.6666666666665,518.5,518.5,56.56666641235353,57.83333333333334,6.166666666666668,6.166666666666668,16.416666666666668,16.416666666666668,0.01833333299805721,-1.4766666879256571,,,54.12999973297119,,0.17333333333333334,0.17333333333333334,32.35999755859377,6.5,6.5,31.7,31.78,930.1266601562503,11.574995930989607,213.916665649414,21.36799926757815,289.52333679199216,33.26166788736981,,19.633333333333336,,20.33333333333333,20.33333333333333,19.0,19.0,-13.0,-13.0,-7.0,-7.0,,,-74.65,20.666666666666668,20.666666666666668,20.666666666666668,33.666666666666664,33.166666666666664,33.495,-4.5,-4.5,-2.275,-2.075,49.03,38.75,71.40166666666667,63.49333333333334,52.07666666666666,83.52000000000002,44.38166666666667,5.3349999825159715,3.5016667175292966,8.700000036557515,7.471666758855184,6.2899999777475974,18.660000371932984,5.1766666428248085,1.12,1.12,3904.0,4848.0,3244.333333333333,3244.333333333333,3201.166666666666,3201.166666666666,43.16666666666666,43.16666666666666,3760.0,29.37843333333333,120.18046666666667,50.94333333333334,4800.0,15.483333333333333,19.92,,,,2992.833333333333,1.0,2993.333333333333,10770.666666666666
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3378,29.25,119.75,,,,-1.1049999992052717,822.1666666666665,,847.1666666666665,,767.3333333333335,781.6666666666665,769.5,784.3333333333335,-2.7499999885136877,-7.8716666741917525,-2.9433333290119967,0.24295,2553.6,2553.6,0.3403833333333334,0.27295,32.41333293914795,5849.926676432293,3109.0749918619786,1462.2100016276045,5097.6,5097.6,4009.4,4009.4,251.16666666666663,,1266.2666666666667,,16662.833333333332,249.83333333333331,1811.5,1811.5,1460.0,1460.0,837.1666666666665,33.5,168.0,7880.166666666668,7880.166666666668,1.0,1.0,8.669999917348228,-0.5165833333333333,11.74,506.16666666666674,499.0,1524.8533350626626,0.16333332906166712,41.54167073567711,32.871667480468766,45.32333374023438,843.1666666666665,100.83333333333331,818.5,818.5,975.0,412.5,412.5,56.50000063578288,57.5,7.55,7.55,23.53333333333333,23.53333333333333,0.016666666294137638,-1.2033334175745651,,,16.008333325386047,,0.23166666666666666,0.23,32.121657307942726,1.2,1.2,31.05,31.105000000000004,-2.9299987792968523,11.040007527669296,19.854999796549503,20.98499450683596,293.49000040690106,33.05167032877606,,18.466666666666672,,17.666666666666668,17.666666666666668,,,-13.0,-13.0,-9.666666666666666,-9.666666666666666,,,-73.35000000000002,17.666666666666668,17.666666666666668,17.666666666666668,31.0,32.2,32.37833333333334,-17.833333333333332,-17.833333333333332,-1.3650000000000002,-1.4666666666666668,43.315,43.68333333333334,95.74333333333334,74.11,39.21666666666667,43.445,43.86333333333334,2.4133333762486777,2.753333330154419,9.608333220084507,7.1050000588099165,4.703333377838135,4.4700000286102295,4.0233333110809335,1.3133333333333332,1.3133333333333332,3712.0,3552.0,2604.833333333333,2604.833333333333,2572.333333333333,2572.333333333333,32.5,32.5,3616.0,29.40955000000001,119.86153333333334,110.13833333333336,3488.0,10.661666666666667,19.098333333333336,,,,2244.5,1.005,2239.0,20737.33333333333
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3377,29.25,119.5,,,,-2.6949999704957013,1159.5,,1268.5,,1382.5,1337.5,1382.5,1337.5,-2.6975000500679016,-6.460000038146973,-3.4066666762034097,0.172475,3539.0,3539.0,0.2221,0.18095,37.56249984741211,5882.119946289063,3128.832495117188,1472.6249694824219,5617.5,5617.5,4650.5,4650.5,184.5,,1120.6,,16487.25,263.0,1181.0,1181.0,1094.0,1094.0,968.25,26.25,194.5,6625.25,6625.25,1.0,1.0,8.824999904632568,-0.620975,12.8075,647.75,650.0,1466.4324945068358,0.004999999944120646,43.050001525878926,34.22500305175784,51.24999942779541,863.75,105.25,878.75,878.75,982.75,504.5,504.5,57.27500076293946,60.75,4.9,4.9,17.95,17.95,0.019999999664723874,-3.1574999898672105,,,34.866666793823235,,0.1325,0.1325,33.43249359130861,0.0,0.0,32.625,33.115,1397.162504577637,12.399995422363308,311.3999954223632,23.216668701171894,285.9249969482422,34.85000152587892,,21.475,,22.5,22.5,25.0,25.0,-12.0,-12.0,-7.0,-7.0,,,-75.875,23.25,23.25,23.25,34.75,33.975,35.395,-9.0,-9.0,-2.6975,-1.3775,64.75999999999999,48.27500000000001,143.2825,136.4925,52.6425,114.8425,49.4975,6.382500028610228,3.4825000059604645,8.227500004768372,8.017499842643737,5.387500011920929,18.890000057220462,4.775000014305116,0.985,0.985,4312.0,3624.0,1766.75,1766.75,1711.0,1711.0,55.75,55.75,4168.0,29.393925,119.69865,26.4975,3528.0,28.035000000000004,23.465000000000003,,,,1589.0,1.0,1589.25,19980.5
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3380,29.25,120.25,,,,-3.3299999833106995,1466.5,,1482.5,,1011.75,1009.5,1012.25,1010.0,-0.8899999987334013,-2.102500066161156,-0.7599999997764826,0.2531,3153.75,3153.75,0.3214,0.265875,25.369999408721924,5865.5350341796875,3118.974975585937,1462.9700012207031,5083.5,5083.5,4425.5,4425.5,174.5,,1357.725,,16539.0,291.25,1365.25,1365.25,1271.75,1271.75,976.75,36.25,185.5,9429.0,9429.0,1.0,1.0,7.595000028610229,-0.54225,16.5625,431.25,431.75,1649.8150024414062,0.002499999944120645,42.90750274658205,35.31250152587893,48.93499946594238,840.5,103.5,859.5,859.5,982.75,332.25,332.25,56.15000057220459,54.25,6.775,6.775,24.525,24.525,0.019999999552965164,-3.9375,,,15.31499993801117,,0.1725,0.1725,34.327500915527374,1.75,1.75,34.025,33.975,-2.4774917602538835,12.272500610351589,21.527505493164085,23.012498474121124,289.07000732421875,34.909997558593766,,20.5,,21.75,21.75,24.0,24.0,-36.0,-36.0,-8.0,-8.0,0.0,0.0,-72.4,22.25,22.25,22.25,34.5,35.34999999999999,35.37000000000001,-26.5,-26.5,-1.635,-1.9575,25.1025,27.195,80.38000000000002,41.555,37.24500000000001,32.67,30.605,2.810000032186508,3.3524999916553497,7.452499985694885,6.725000023841858,4.6325000524520865,4.6825000047683725,4.550000131130218,1.1450000000000002,1.1450000000000002,4312.0,2904.0,2471.25,2471.25,2412.5,2412.5,58.75,58.75,4288.0,29.399875,120.373025,53.83,2856.0,29.635,22.06,,,,2326.75,0.9975,2332.75,25477.75
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3382,29.25,120.75,,,,-2.6,1321.0,,1261.0,,988.0,967.0,988.0,967.0,0.0,0.0,,0.4339,3077.0,3077.0,0.4601,0.4332,24.28,5865.03,3111.94,1456.88,5460.0,5460.0,4376.0,4376.0,285.0,,1091.8,,16751.0,226.0,1327.0,1327.0,1299.0,1299.0,855.0,16.0,160.0,6779.0,6779.0,1.0,1.0,8.97,-0.6892,11.14,362.0,362.0,1600.44,0.0,43.22000000000003,34.25,47.7,854.0,100.0,862.0,862.0,970.0,445.0,445.0,55.4,60.0,8.2,8.2,12.8,12.8,0.02,-3.0,,,,,0.17,0.17,33.450000000000045,1.0,1.0,31.9,31.87,5591.88,12.550000000000011,1183.73,,292.9,34.05000000000001,,21.0,,21.0,21.0,,,,,,,,,-77.1,21.0,21.0,21.0,33.0,33.0,32.96,-6.0,-6.0,-3.14,-2.43,96.01,53.46,79.37,62.18,48.63,49.5,51.02,17.19,5.53,12.8,11.85,9.15,8.47,8.03,1.17,1.17,3808.0,4416.0,4240.0,4240.0,4240.0,4240.0,0.0,0.0,3808.0,29.4892,120.9337,33.06,4320.0,17.04,23.8,,,,3999.0,1.0,3999.0,14104.0
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3381,29.25,120.5,,,,-2.4175000131130218,1081.75,,1067.25,,1214.25,1195.5,1214.25,1195.5,-0.9175000004470348,-5.4024999886751175,-1.2599999904632568,0.113225,3038.5,3038.5,0.218475,0.123625,34.33999950408936,5876.035087890625,3126.9999536132814,1471.99001953125,5030.25,5030.25,4255.75,4255.75,196.75,,1399.85,,16645.25,356.25,1335.75,1335.75,1217.25,1217.25,891.75,48.75,181.0,9284.25,9284.25,1.0,1.0,7.3824998664855945,-0.5494,13.4525,486.75,487.5,1774.3049768066405,0.014999999664723871,42.957499389648454,35.575000000000024,49.27249984741211,834.5,102.25,863.25,863.25,981.25,346.0,346.0,53.57499942779542,52.75,6.925,6.925,24.55,24.55,0.019999999664723874,-2.9874999821186066,,,-16.606666723887127,,0.15,0.15,34.59999847412112,2.25,2.25,33.9,33.3925,1396.3774966430667,12.315000915527367,312.2449954223632,22.59000040690107,286.9874969482422,34.732496643066426,,20.025,,20.75,20.75,22.0,22.0,-43.0,-43.0,-8.333333333333334,-8.333333333333334,,,-75.05,22.0,22.0,22.0,33.5,35.475,34.4625,-26.0,-26.0,-1.5125000000000002,-2.0825,50.275,39.635,81.5775,33.455,35.1175,37.85,38.86000000000001,6.269999966621399,3.8150000047683723,5.3475000232458125,7.292500042915345,5.1900000929832455,5.175000004768371,5.0625000071525585,1.095,1.095,3880.0,4344.0,1264.5,1264.5,1241.5,1241.5,23.0,23.0,3760.0,29.349325,120.604775,26.955,4248.0,15.1675,21.5825,,,,1042.25,1.0,1043.5,14630.25
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3451,29.5,119.75,18.65,18.65,,-1.4466666102409362,1127.6666666666667,638.68,797.8333333333335,1512.35,1264.6666666666667,1236.6666666666667,1264.6666666666667,1236.6666666666667,-0.2483333299557368,-1.1899999895443518,-0.3960000034421682,0.3846333333333334,3269.25,3269.25,0.4171500000000001,0.39665,37.481666552225754,5855.763356119793,3113.486598307292,1465.7166829427085,5434.0,5434.0,4488.25,4488.25,305.5,330.33,1140.0166666666667,330.33,16566.5,361.83333333333326,1434.5,1434.5,1281.8333333333333,1281.8333333333333,1111.0,18.33333333333333,193.5,7882.0,7882.0,1.0,1.0,8.304999990463259,-0.47805,14.156666666666665,376.66666666666674,380.16666666666674,1498.9250138346356,0.0016666666666666668,41.4816638183594,33.176664225260446,47.81500053405762,850.1666666666665,102.83333333333331,853.6666666666665,853.6666666666665,969.1666666666665,416.66666666666674,416.66666666666674,58.96666679382325,60.33333333333334,6.416666666666668,6.416666666666668,22.966666666666665,22.966666666666665,0.01833333299805721,-2.221666669845581,19.9,19.9,23.047999954223638,,0.16166666666666668,0.16166666666666668,32.24332987467451,-0.75,-0.75,30.73333333333333,32.07333333333333,928.6250036621096,10.984996541341172,212.6016611735026,21.312005615234398,290.2033315022787,32.643334960937516,24.1,19.433333333333334,24.1,18.33333333333333,18.33333333333333,22.0,22.0,-16.0,-16.0,-9.666666666666666,-9.666666666666666,,,-73.68333333333331,19.5,19.5,19.5,30.66666666666667,31.83333333333333,33.84,-17.333333333333332,-17.333333333333332,-0.7566666666666667,-0.7516666666666666,44.49,38.23333333333333,97.47666666666667,86.50166666666668,35.085,79.52833333333331,37.585,5.64333336989085,3.406666651566823,9.541666710774104,7.353333498636881,5.9216666618982945,13.383333393732707,4.903333247502645,1.1566666666666665,1.1566666666666665,4144.0,3456.0,3699.166666666666,3699.166666666666,3650.666666666666,3650.666666666666,48.5,48.5,4080.0,29.62645,119.82946666666668,50.74333333333334,3360.0,24.08166666666667,21.071666666666673,97.82,58633.0,14.0,3545.0,1.0,3545.0,21321.33333333333
3,45,CHN,China,602,Zhejiang,10101,Jinhua,Jinhu?,???,,,2,Prefecture City,Unknown,Present,,5.796881,1.012312,3453,29.5,120.25,,,,-2.4750000794728595,1143.1666666666667,,823.6666666666665,,1169.8333333333333,1101.5,1176.0,1107.3333333333333,-0.02666666607062022,-0.8716666698455809,-2.2899999991059303,0.4039333333333333,1884.5,1884.5,0.5219166666666667,0.4063,27.32833372751872,5848.769934895834,3102.5133512369794,1451.3483317057294,4340.5,4340.5,2946.25,2946.25,179.33333333333337,,726.9666666666667,,16734.833333333332,213.0,1578.166666666667,1578.166666666667,1073.6666666666667,1073.6666666666667,831.1666666666665,6.833333333333332,179.33333333333337,7558.166666666668,7558.166666666668,1.0,1.0,11.918333396911619,-0.4686666666666666,14.51,549.5,555.1666666666666,949.3449878946941,0.27333333719521763,42.14833618164064,30.229996744791695,56.43333396911621,903.5,100.0,846.0,846.0,982.1666666666665,416.66666666666674,416.66666666666674,70.0999994913737,72.5,8.000000000000002,8.000000000000002,17.616666666666667,17.616666666666667,0.01833333307256301,-2.669999996821085,,,16.827499985694885,,0.3366666666666667,0.335,29.81665954589846,5.0,5.0,28.76666666666667,29.12166666666667,1862.5633349609382,11.583335367838563,407.0000030517578,22.87500152587893,287.35833841959635,31.45000203450523,,21.516666666666666,,14.5,14.5,15.666666666666664,15.666666666666664,-14.0,-14.0,-9.666666666666666,-9.666666666666666,,,-75.16666666666667,19.33333333333333,19.33333333333333,19.33333333333333,24.0,30.23333333333333,30.425,-13.0,-13.0,-0.5533333333333333,-1.04,93.82999999999998,81.07833333333333,134.35833333333332,140.03333333333333,38.38,117.82333333333332,33.45166666666667,7.4999999825159716,2.9316666936874385,8.435000017484029,6.6866666396458925,5.423333319028219,32.52500047842661,4.691666634877524,0.9683333333333334,0.9683333333333334,4144.0,3216.0,4742.166666666667,4742.166666666667,4591.166666666667,4591.166666666667,151.0,151.0,4096.0,29.68438333333333,120.41323333333332,56.6,3072.0,24.19,23.871666666666666,,,,3701.5,0.9966666666666668,3722.833333333334,23156.0
